date,pubkv.utm_campaign,pubkv.utm_medium,avg_cpm,avg_win_rate,impressions,revenue
2020-01-19,TBZONZMUSNIAGARAD,ZMZON,0.9842696649906431,0.9976363401951094,23269,22.902970834667276
2020-01-19,TBZONZMUSTREE1D,ZMZON,0.903252516936555,0.9968139236292739,21029,18.994497178658815
2020-01-19,ZMZONZMUSEXPELS1,ZMZON,1.1005473287489305,0.998500386996904,20672,22.75051437989789
2020-01-19,Snap-Tigers-Alex-WLS-CRPTR-23a4,tigersnap,0.4519158104403904,0.9694570740839796,18695,8.448566076183099
2020-01-19,ZMZONZMUSNIAGARA2,ZMZON,0.9624170212303818,0.9370621655910419,18129,17.44765817788559
2020-01-19,Maternity-9CO44-Catalina-preznasnap-WLS2-USMOB-AN-Yuri,cpc,0.6184581614835036,0.9224727354918912,17697,10.944854083773564
2020-01-19,HappiestPlace-8CO44-Catalina-preznasnap-WLS2-USMOB-AN-Yuri,cpc,0.706887727926305,0.9603755111443875,17363,12.273691619984435
2020-01-19,ZMZONZMUSCHAIN3,ZMZON,0.7170969476351432,0.9232898834929057,17338,12.433026878098113
2020-01-19,632842,none,0.5156142314437313,0.9688661710037175,17216,8.876814608535279
2020-01-19,632842,jcsnap,0.008571428571428572,0.8571428571428571,7,0.00006
2020-01-19,CoupleChange-2CO44-Catalina-preznasnap-WLS2-USMOB-AN-Yuri,cpc,0.6516814286699334,0.8511863224005582,17196,11.206313847408175
2020-01-19,Snap-Tigers-Alex-WLS-WGB-1a89,tigersnap,0.3619429533455476,0.9464997852628996,16299,5.899308196579081
2020-01-19,632284,ssnsnap,0.5092953045123559,0.786486315656406,15821,8.057561012689984
2020-01-19,Snap-Tigers-Alex-WLS-CRPTR-23a2,tigersnap,0.4493620004024648,0.9749208359721343,15790,7.095425986354919
2020-01-19,Snap-Tigers-Alex-WLS-CRPTR-23a1,tigersnap,0.40514969777009147,0.9700106866150147,14972,6.065901275013809
2020-01-19,Snap-Tigers-Alex-WLS-WGB-1a88,tigersnap,0.5959821898505622,0.9361270463131384,14294,8.518969421723936
2020-01-19,preznasnap-WLS2-USMOB-Maternity-9-Yuri-Zack-CO2-OP,cpc,0.5700609066751859,0.919306506849315,14016,7.989973667959406
2020-01-19,Snap-Tigers-Alex-WLS-CRPTR-23a3,tigersnap,0.6012839905930941,0.9493149659354646,13357,8.031350262351959
2020-01-19,Quora-Prezna-WLS-TeachersDress-1-AND,preznaquora,1.4667318305751897,0.9964732040174806,13043,19.1305832661922
2020-01-19,ConfusedCouple-1-Irina-preznasnap-WLS-USMOB-AN-CO7-Yuri,cpc,0.7384720542768545,0.9296868930153057,12871,9.504873810597394
2020-01-19,Snap-Tigers-Alex-WLS-WGB-1a87,tigersnap,0.35926505210178133,0.9164611345373538,12569,4.51560243986729
2020-01-19,preznasnap-WLS-USMOB-ConfusedCouple-1-Yuri-Irina-OP,cpc,0.6954567947922018,0.9382508409418548,12486,8.683473539775433
2020-01-19,632864,snapdayt,0.29934786234826777,0.8471136250207952,12022,3.5987600011508754
2020-01-19,632864,None,0.3655414209433962,0.7924528301886793,53,0.019373695309999998
2020-01-19,Snap-Tigers-Alex-WLS-BGQ-2a7,tigersnap,0.43098416868669204,0.9515487825078681,12074,5.2037028527231195
2020-01-19,None,None,0.5104556286958197,0.8998045834073548,11258,5.7467094678575386
2020-01-19,None,referral,0.8975822222037171,0.9655172413793104,116,0.10411953777563118
2020-01-19,None,twitter,0.2045103448275862,0.8620689655172413,29,0.0059308
2020-01-19,None,jkface,2.0964228689261843,0.9285714285714286,14,0.029349920164966584
2020-01-19,preznasnap-WLS-USMOB-RarestPuppy-2-Yuri-Neti-OP,cpc,0.7002451132434334,0.9368577075098814,10120,7.086480546023545
2020-01-19,Quora-Prezna-CouplePhoto-2-AND,preznaquora,1.122726369303508,0.9285283474065139,9948,11.168881921831298
2020-01-19,preznayahoo-Vet1-WLS-BCT-Rhino-US-DT,amrgXy_SBTvALBmRabME-,0.8653495371590726,0.9385763490241102,3484,3.0148777874622086
2020-01-19,preznayahoo-Vet1-WLS-BCT-Rhino-US-DT,HOMEPAGE_US,0.5146264839382139,0.9155131264916467,2095,1.078142483850558
2020-01-19,preznayahoo-Vet1-WLS-BCT-Rhino-US-DT,aIuNn_v.BTvDeiQ--,0.8201854319506221,0.9346961953435547,1761,1.4443465456650455
2020-01-19,preznayahoo-Vet1-WLS-BCT-Rhino-US-DT,NEWS_APP_US,0.8805210137935865,0.9615736505032022,1093,0.96240946807639
2020-01-19,preznayahoo-Vet1-WLS-BCT-Rhino-US-DT,NEWS_US,1.3079483566754104,0.930921052631579,608,0.7952326008586496
2020-01-19,preznayahoo-Vet1-WLS-BCT-Rhino-US-DT,aW1lZ1j6BTvAr9QVpjg--,0.556774085415014,0.9235127478753541,353,0.19654125215149995
2020-01-19,preznayahoo-Vet1-WLS-BCT-Rhino-US-DT,aWP9IA36BTvC5748I0Q--,0.7340264189318108,0.9811320754716981,212,0.1556136008135439
2020-01-19,preznayahoo-Vet1-WLS-BCT-Rhino-US-DT,aFYeE_A6BTvCWSb39BQ--,0.3571706662589909,0.9157303370786517,178,0.06357637859410038
2020-01-19,preznayahoo-Vet1-WLS-BCT-Rhino-US-DT,AT&T_MAIL_US,1.923586461,1,80,0.15388691688
2020-01-19,Snap-Tigers-Alex-WLS-BGQ-1a10,tigersnap,0.43127765085654934,0.951925099936882,9506,4.099725349042358
2020-01-19,Snap-Tigers-Alex-WLS-BGQ-2a5,tigersnap,0.44891619686351525,0.9458974899810166,9482,4.256623378659851
2020-01-19,RCZONKYUSABANDSPZIOS0118V1INF,RCZON,0.4024590227567285,0.8628687232605269,8882,3.574641040125263
2020-01-19,ZMZONZMUSDRESS2,ZMZON,1.3129890276140805,0.9585498079963858,8854,11.625204850495068
2020-01-19,TBZONKYAMPRGDOGDTSPNSH0115,TBZON,0.30321341997865436,0.9860796740606609,8836,2.6791937789313898
2020-01-19,631925 ,AMWTB,1.7816570135210317,0.9998811645870469,8415,14.992643768779482
2020-01-19,631925 ,amwtb,1.7114487498863638,1,308,0.527126214965
2020-01-19,ZMZONZMUSWILDWEST4,ZMZON,0.7362949795314148,0.9638142385667138,8484,6.246726606344523
2020-01-19,TBZONZMUSCHAIND,ZMZON,0.6436758367074794,0.9846829731655189,8422,5.421037896750391
2020-01-19,TBZONKYUSCHAINDT0114v2,TBZON,1.2042576068934245,0.9883809042687547,7918,9.535311731382135
2020-01-19,631963 ,DREW,0.8849351893159593,0.9885662898252826,7784,6.888335513635426
2020-01-19,Snap-Tigers-Alex-WLS-BGQ-1a8,tigersnap,0.49875669790525873,0.9533562367864693,7568,3.774590689746998
2020-01-19,RCZONKYUSCHAINSPIOSllZ0115V1,RCZON,0.35830489581243835,0.7622405534858967,7516,2.6930195969262867
2020-01-19,TBZONKYUSBIGHOLESPAZ108V1,TBZON,2.1085797802131285,0.9312332439678285,7460,15.730005160389938
2020-01-19,TBZONKYAMGOLDSPNSHDTAZ0115,TBZON,0.44195366308878253,0.9900747790618627,7355,3.2505691920179958
2020-01-19,TBZONKYUSCPLMANDTAllZ1230V1,TBZON,1.2873702316072315,0.9998591152437306,7098,9.137753903948129
2020-01-19,ZMZONZMUSKEVINSPACEY4,ZMZON,0.8817949137061951,0.9345807741751179,7001,6.173446190857072
2020-01-19,ZMZONZMUSCHAIN2,ZMZON,0.7429331135396081,0.9776422764227642,6888,5.11732328606082
2020-01-19,ZMZONZMUSBELLY2,ZMZON,1.0801918871646294,0.9988268074497727,6819,7.365828478575609
2020-01-19,Snap-Tigers-Alex-WLS-BGQ-2a6,tigersnap,0.8861591700403998,0.9487255483106105,6748,5.979802079432617
2020-01-19,JJSNAPNATUREWARNINGUS0110,SNAPJJ,0.45091115328167203,0.7725329228664273,5847,2.6364775132379363
2020-01-19,RCZONKYAUCPLTIMEDTAllZ0115V1,RCZON,0.5330027564280315,0.9674010388679921,5583,2.9757543891377
2020-01-19,Quora-Prezna-Goodwill-2-AND,preznaquora,1.252916130140206,0.9485604606525911,5210,6.527693038030474
2020-01-19,Snap-Tigers-Alex-WLS-BGQ-1a9,tigersnap,0.9928658669784061,0.9436919504643962,5168,5.131130800544403
2020-01-19,RCZONKYUS70STARDTAllZ0115V1,RCZON,0.6386944332342157,0.9941176470588236,5100,3.2573416094945
2020-01-19,TBZONRSUSCOUPLEMANSIONDTZ0108V2,TBZON,0.8998495316086778,0.9958883358580394,4621,4.1582046855637
2020-01-19,ZMZONZMUSHEART1,ZMZON,1.1930082286615409,0.9587789661319073,4488,5.354220930232995
2020-01-19,RCZONKYUSHAIRCUTDTAllZ0115V1,RCZON,0.5030950527075345,0.9924208649130629,4486,2.256884406446
2020-01-19,631783,snapvh,0.3880745041887408,0.8195098963242224,4244,1.6469881957770158
2020-01-19,ZMZONZMUSNIAGARA1,ZMZON,0.9716093711594136,0.9997630331753554,4220,4.100191546292725
2020-01-19,TBZONKYUSCMANDTZ0118V2,TBZON,0.7811932322317624,0.9973551334455398,4159,3.2489826528519
2020-01-19,TBZONKYNZCPLMANDTAllZ0118V1,TBZON,0.9127438037608085,0.9949164851125636,4131,3.7705446533359
2020-01-19,ZMZONZMUSWALMART1,ZMZON,0.8631476042091899,0.9515579357351509,4108,3.545810358091352
2020-01-19,TBZONKYUS70STARDTAllZ0114V2,TBZON,1.938932747558354,0.9977556109725686,4010,7.775120317708999
2020-01-19,TBZONKYNZACTSPAZ0118V1,TBZON,0.9011226127669325,0.9027109196858374,3947,3.556730952591083
2020-01-19,ZMZONZMUSBEGGAR1,ZMZON,1.017967175584083,0.9974299665895656,3891,3.960910280197667
2020-01-19,TBZONKYNZPRGDOGDTAllZ0118V1,TBZON,0.26944284954323305,0.9809344790547798,3724,1.003405171699
2020-01-19,632690,none,0.7995936571085542,0.9639727361246349,3081,2.463548057551456
2020-01-19,632690,jcwlsnap,0.8331588590693781,0.8994082840236687,507,0.42241154154817473
2020-01-19,Quora-Prezna-CouplePhoto-5-US-AND,preznaquora,1.100258637573425,0.9479606188466948,3555,3.911419456573525
2020-01-19,RCZONKYUSABANDSPZ0118V1,RCZON,0.7443497081367846,0.8129105969722936,3501,2.605968328186883
2020-01-19,TBZONKYCACPLTIMESPAZ0107v1,TBZON,0.8113857090362645,0.8870783304745569,3498,2.8382272102088533
2020-01-19,Quora-Prezna-WLS-Embarrassing-1-AND,preznaquora,0.9959830284868431,0.8941007194244605,3475,3.4610410239917795
2020-01-19,snap00002jcwlsnp004a-pr,wlsnap,0.30319263336609054,0.7040264423076923,3328,1.0090250838423493
2020-01-19,632044 ,AMWTB,1.4968349099683202,0.9614684466019418,3296,4.9335678632555835
2020-01-19,TBZONKYUSPRGDOGDTAllZ1228V2,TBZON,1.716583679563384,0.9964343598055105,3085,5.29566065145304
2020-01-19,RCZONKYUSCHAINSPAllZ0115V1,RCZON,0.5032040615393996,0.7546842470506593,2882,1.4502341053565495
2020-01-19,ZMZONZMUSSCAM1,ZMZON,0.8115679601299693,0.9679351656095843,2838,2.303229870848853
2020-01-19,RCZONKYUSBEARSDTAllZ0115V1,RCZON,1.5371348579326243,0.9872340425531915,2820,4.33472029937
2020-01-19,Quora-Prezna-WLS-BradyBunch-1-AND,preznaquora,1.123237843418858,0.941740674955595,2815,3.161914529224085
2020-01-19,Quora-Prezna-Historical-2-AND-CA,preznaquora,0.7903172700058669,0.8936170212765957,2773,2.191549789726269
2020-01-19,ZMZONZMUSOCTOMOM2,ZMZON,2.234823477856966,0.9878093830809014,2707,6.049667154558807
2020-01-19,RCZONKYUSCHAINDTAllZ0114V1,RCZON,0.4386927645323904,0.9796812749003984,2510,1.1011188389762998
2020-01-19,TBZONKYUSMAKEUPDTAllZ0114V1,TBZON,1.3792187553683786,0.9943388596845936,2473,3.4108079820259998
2020-01-19,RCZONKYUSACTDTAllZ0114V1,RCZON,0.6187468546222449,0.9938775510204082,2450,1.5159297938245
2020-01-19,RCZONKYUSTNYPUPDTAllZ0114V1,RCZON,1.080351932205747,0.985632183908046,2436,2.6317373068531995
2020-01-19,RCZONKYUSABANDSPZ0118V1INF,RCZON,0.8858786231309314,0.8486159169550173,2312,2.0481513766787134
2020-01-19,Quora-Prezna-WLS-HistoryPics-1-AND,preznaquora,0.7300709745848668,0.8859060402684564,2086,1.522928052984032
2020-01-19,RCZONKYUSNAMETHATDTAllZ0115V1,RCZON,0.6768337254838632,0.98747591522158,2076,1.4051068141045
2020-01-19,TBZONKYUSBIGHOLESPAZ107V1,TBZON,1.5969536543461738,0.9889669007021064,1994,3.1843255867662705
2020-01-19,TBZONKYNZACTDTAZ0118V2,TBZON,0.9345825112857142,0.9959183673469387,1960,1.83178172212
2020-01-19,TBZONRSUSWALKSSPAZ0106V1,TBZON,1.2563324661522224,0.9228680065181967,1841,2.3129080701862414
2020-01-19,TBZONRSUSWALKSSPAZ0106V1,None,0.6252128596491228,0.8070175438596491,114,0.071274266
2020-01-19,RCZONKYAUCPLTIMESPAllZ0115V1,RCZON,0.7376045310445977,0.7064017660044151,1812,1.336539410252811
2020-01-19,ZMZONZMUSATTIC1,ZMZON,0.8398563119204185,0.9481955762514552,1718,1.442873143879279
2020-01-19,RCZONKYUSWARNDTAllZ0115V1,RCZON,0.8870324851316509,0.9869358669833729,1684,1.4937627049617002
2020-01-19,TBZONSHUSEXPLDTZ0117V1,TBZON,0.974037590037037,0.9890710382513661,1647,1.6042399107910001
2020-01-19,632303,ssnsnap,0.3793578904376967,0.9358420727945712,1621,0.6149391403995063
2020-01-19,TBZONRSUSBURIEDCHAINSPZ1222V1,TBZON,0.8964665380624913,0.8592964824120602,1592,1.427174728595486
2020-01-19,RCZONKYCA70STARDTAllZ0115V1,RCZON,0.16687327617585335,0.9753476611883691,1582,0.2639935229102
2020-01-19,632677,none,0.682225454746854,0.9275549805950841,1546,1.0547205530386363
2020-01-19,632686,none,0.6237063548720931,0.9266980497646268,1487,0.9274513496948025
2020-01-19,632683,none,0.7462207961812907,0.9385838150289018,1384,1.0327695819149063
2020-01-19,632691,none,0.676639640234957,0.9326993416239941,1367,0.9249663882011863
2020-01-19,632059+,AMWTB,0.11586636645280236,0.3665191740412979,1356,0.15711479291
2020-01-19,amw_pfm_msn_bradybunch,None,0.9249494924740803,0.9372230428360414,1354,1.2523816128099048
2020-01-19,ZMZONZMUSPASTOR1,ZMZON,0.8750629773336819,0.9489644970414202,1352,1.1830851453551379
2020-01-19,632714,none,1.6056267385221306,0.913728432108027,1333,2.14030044245
2020-01-19,RCZONKYUSTNYPUPSPAllZ0115V1,RCZON,0.7869060360061925,0.8478593272171254,1308,1.0292730950960998
2020-01-19,632699,none,0.797313972846538,0.9290670778720124,1297,1.0341162227819598
2020-01-19,632688,none,0.5783390187726669,0.955984555984556,1295,0.7489490293106037
2020-01-19,RCZONKYUS80STARZ0114V1,RCZON,0.5147023032474259,0.9867394695787831,1282,0.6598483527632001
2020-01-19,Quora-Prezna-SurrogateMom-1-AND,preznaquora,0.9316242118251162,0.9700787401574803,1270,1.1831627490178975
2020-01-19,632722,none,0.628823470982873,0.8359621451104101,1268,0.7973481612062828
2020-01-19,632680,none,0.7784165804778181,0.8749003984063745,1255,0.9769128084996618
2020-01-19,630587 ,AMWTB,1.3815379629792266,0.9467213114754098,1220,1.6854763148346565
2020-01-19,632675,none,0.7837876211694274,0.9534686971235194,1182,0.9264369682222631
2020-01-19,632718,none,0.7506681096864407,0.9330508474576271,1180,0.8857883694299999
2020-01-19,TBZONSHUSRSTPSPAZ0113V1,TBZON,0.39061733329325204,0.7700854700854701,1170,0.4570222799531049
2020-01-19,632679,none,0.626229438441103,0.9342560553633218,1156,0.7239212308379152
2020-01-19,TBZONKYCA70STARDTAllZ0110V1,TBZON,0.4183038730454704,0.9843205574912892,1148,0.48021284625620003
2020-01-19,632684,none,0.812061233929019,0.9433628318584071,1130,0.9176291943397914
2020-01-19,632720,none,0.7552793715627623,0.9391226499552372,1117,0.8436470580356055
2020-01-19,632676,none,0.5971739039863353,0.9288321167883211,1096,0.6545025987690235
2020-01-19,TBZONKYUSACTDTAllZ0108v3,TBZON,0.7372905094611162,0.9990850869167429,1093,0.805858526841
2020-01-19,632692,none,1.1929733969642222,0.8930581613508443,1066,1.2717096411638609
2020-01-19,632721,none,0.697809240370544,0.925891181988743,1066,0.743864650235
2020-01-19,632703,none,0.6970470453199047,0.9209783631232361,1063,0.7409610091750587
2020-01-19,632687,none,0.6617753953385346,0.8957345971563981,1055,0.698173042082154
2020-01-19,RCZONKYUSBIGHOLEDTAllZ0115V1,RCZON,0.8202067800694577,0.9866793529971456,1051,0.862037325853
2020-01-19,632681,none,0.8959521752696818,0.9588910133843213,1046,0.9371659753320872
2020-01-19,632673,none,0.5558460592076561,0.9380445304937076,1033,0.5741889791615088
2020-01-19,ZMZONZMUSOCTOMOM1,ZMZON,0.8178543351783636,0.9444985394352483,1027,0.8399364022281794
2020-01-19,Quora-Prezna-WLS-Lioness-1-AND,preznaquora,0.3713819103079265,0.9158512720156555,1022,0.3795523123347009
2020-01-19,ZMZONZMUSWALMART3,ZMZON,1.3858222093160366,0.9680957128614157,1003,1.3899796759439849
2020-01-19,632710,none,0.8367348958064514,0.9617373319544984,967,0.8091226442448385
2020-01-19,632711,none,0.6137308835804417,0.9442691903259727,951,0.583658070285
2020-01-19,ZMZONZMUSWILDWEST1,ZMZON,0.9101233563390189,0.9567053854276664,947,0.8618868184530508
2020-01-19,632696,none,0.7074281201071811,0.9410503751339764,933,0.66003043606
2020-01-19,ZMZONZMUSMISSINGFOOD1,ZMZON,0.7468076087117034,0.9362850971922246,926,0.6915438456670373
2020-01-19,632702,none,0.7263557776399753,0.9123376623376623,924,0.6711527385393372
2020-01-19,632719,none,0.5569784597392499,0.9240088105726872,908,0.5057364414432389
2020-01-19,632689,none,0.5676353589309576,0.8351893095768375,898,0.50973655232
2020-01-19,632709,none,0.6287117424439462,0.9136771300448431,892,0.56081087426
2020-01-19,TBZONKYUSTNYHDTZ0118V1,TBZON,0.8427140109844047,0.9940476190476191,840,0.7078797692269
2020-01-19,632685,none,0.5802556976710684,0.9375750300120048,833,0.48335299616
2020-01-19,632715,none,0.8797877696132654,0.942189421894219,813,0.7152674566955848
2020-01-19,585838,TTAFB-DREW,0.35428055736205843,0.8475836431226765,807,0.28590440979118115
2020-01-19,ZMZONZMUSBELLY1,ZMZON,1.14333983007058,1,783,0.8952350869452641
2020-01-19,632694,none,0.6518255608160621,0.9520725388601037,772,0.5032093329499999
2020-01-19,632713,none,0.9360965971685193,0.9594240837696335,764,0.7151778002367488
2020-01-19,TBZONSHUSCHAINSPAZ0111V2,TBZON,1.1038119050243693,0.8641160949868074,758,0.836689424008472
2020-01-19,632716,none,0.6426876320793766,0.920911528150134,746,0.47944497353121496
2020-01-19,632678,none,1.0167435664782585,0.9367429340511441,743,0.755440469893346
2020-01-19,632701,none,0.596820416427605,0.9431664411366711,739,0.44105028774000005
2020-01-19,632706,none,0.6630945803961749,0.9180327868852459,732,0.48538523285
2020-01-19,TBZONSHUSGDWLDTZ0116V1,TBZON,0.5458287167989057,0.9904240766073872,731,0.39900079198000005
2020-01-19,TBZONKYUSSOLDTAllZ0118V1,TBZON,0.9905134705597527,1,728,0.7210938065675
2020-01-19,TBZONSHUSBCBDTZ0116V1,TBZON,0.5155569441689751,0.9944598337950139,722,0.37223211369000003
2020-01-19,632723,none,0.5522671075086137,0.8789986091794159,719,0.39708005029869325
2020-01-19,ZMZONZMUSPASTOR2,ZMZON,0.4974974011531329,0.9329608938547486,716,0.35620813922564315
2020-01-19,RCZONKYUSACTSPAllZ0114V1,RCZON,0.6212743094441435,0.862937062937063,715,0.4442111312525626
2020-01-19,632717,none,0.6865380132139519,0.9495798319327731,714,0.49018814143476164
2020-01-19,632695,none,0.6807485807471264,0.9482758620689655,696,0.4738010122
2020-01-19,632693,none,0.5791373650506513,0.8813314037626628,691,0.40018391925
2020-01-19,TBZONZMUSBRIDEPASSESD,ZMZON,1.0033018452757618,0.9782293178519593,689,0.6912749713949999
2020-01-19,ZMZONZMUSHISTORICBIRTH1,ZMZON,0.7472267397193979,0.8766328011611031,689,0.5148392236666651
2020-01-19,632724,none,0.649408715614035,0.9078947368421053,684,0.44419556148
2020-01-19,TBZONKYUS80STARDTAllZ102V1,TBZON,0.6962303562824428,0.9954198473282443,655,0.45603088336500003
2020-01-19,TBZONKYUSABANDDTAllZ0115v1,TBZON,1.10805489344479,1,643,0.712479296485
2020-01-19,632707,none,0.590572608875,0.95625,640,0.37796646968
2020-01-19,TBZONKYUSTINYPDTAllZ0104V2,TBZON,1.6647507188640625,0.9984375,640,1.0654404600729999
2020-01-19,TBZONKYAUWARNDTAZ0115V1,TBZON,0.7014167681568966,0.9796238244514106,638,0.4475038980841
2020-01-19,632708,none,0.7502587236282225,0.9590551181102362,635,0.47641428950392134
2020-01-19,632700,none,0.5758431004754359,0.9207606973058637,631,0.3633569964
2020-01-19,RCZONKYUSABANDZ0115V1,RCZON,1.5308582519168166,0.9682034976152624,629,0.9629098404556777
2020-01-19,Quora-Prezna-Historical-2,preznaquora,1.0488626341701688,0.9369951534733441,619,0.6492459705513345
2020-01-19,632697,none,0.6166703335656402,0.9319286871961102,617,0.38048559581
2020-01-19,RCZONKYUSROYALDTAllZ0115V1,RCZON,0.9409320678955224,0.9701492537313433,603,0.567382036941
2020-01-19,Quora-Prezna-WLS-FunnyBiography-1-AND,preznaquora,1.0749851541326894,0.9289340101522843,591,0.6353162260924193
2020-01-19,TBZONKYUSWARDTAllZ1230V1,TBZON,0.9761117869820215,1,580,0.5661448364495725
2020-01-19,Quora-Prezna-WLS-NavyMan-1-AND,preznaquora,0.9470659698024252,0.9303135888501742,574,0.5436158666665921
2020-01-19,1191099,snapme,0.49409019160650874,0.7931654676258992,556,0.27471414653321885
2020-01-19,632682,none,0.9667345812757049,0.9443413729128015,539,0.5210699393076049
2020-01-19,TBZONKYUSBIGHOLEDTAZ0115,TBZON,1.3078463745438618,0.9403578528827038,503,0.6578467263955624
2020-01-19,632698,none,0.6539001346506986,0.9540918163672655,501,0.32760396746000003
2020-01-19,ZMZONZMUSBELLY3,ZMZON,1.2696437052355698,0.9366053169734151,489,0.6208557718601936
